incident_id,timestamp,service_name,environment,severity,incident_title,region,host,log_chunk
INC-300380,2025-01-02T15:40:00,notification-worker,prod,WARN,null pointer in notification builder,US,host-c,"FYI - 2025-01-02 15:40:00 INFO  notification-worker Starting request correlationId=INC-300380
2025-01-02 15:40:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-02 15:40:02 ERROR notification-worker Request failed during downstream call
2025-01-02 15:40:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 15:40:03 INFO  retry-handler Retrying attempt=2"
INC-300381,2025-01-02T15:45:00,order-service,qa,WARN,db connection pool exhausted,EU,host-c,"Hi  team,    2025-01-02  15:45:00  INFO    order-service  Starting  request  correlationId=INC-300381
2025-01-02  15:45:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-02  15:45:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-02  15:45:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-02  15:45:03  INFO    retry-handler  Retrying  attempt=2      Thanks.    "
INC-300382,2025-01-02T15:50:00,notification-worker,prod,INFO,null pointer in notification builder,MEA,host-d,"Hi team,  2025-01-02 15:50:00 INFO  notification-worker Starting request correlationId=INC-300382
2025-01-02 15:50:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-02 15:50:02 ERROR notification-worker Request failed during downstream call
2025-01-02 15:50:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 15:50:03 INFO  retry-handler Retrying attempt=2"
INC-300383,2025-01-02T15:55:00,gateway,dev,WARN,cache stampede,APAC,host-b,"2025-01-02 15:55:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-300383
2025-01-02 15:55:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-02 15:55:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-02 15:55:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
2025-01-02 15:55:03 INFO  RETRY-HANDLER RETRYING ATTEMPT=2
 SENT FROM MOBILE."
INC-300384,2025-01-02T16:00:00,order-service,qa,ERROR,db connection pool exhausted,US,host-c,"2025-01-02  16:00:00  INFO    order-service  Starting  request  correlationId=INC-300384
2025-01-02  16:00:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-02  16:00:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-02  16:00:02  INFO    gateway  Response  status=500  path=/api/resource      Thanks.    "
INC-300385,2025-01-02T16:05:00,pricing-service,dev,ERROR,pricing timeout,EU,host-a,"Hi team,  2025-01-02 16:05:00 INFO  pricing-service Starting request correlationId=INC-300385
2025-01-02 16:05:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 16:05:02 ERROR pricing-service Request failed during downstream call
2025-01-02 16:05:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 16:05:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-300386,2025-01-02T16:10:00,notification-worker,dev,ERROR,null pointer in notification builder,APAC,host-a,"FYI - 2025-01-02 16:10:00 INFO  notification-worker Starting request correlationId=INC-300386
2025-01-02 16:10:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-02 16:10:02 ERROR notification-worker Request failed during downstream call
2025-01-02 16:10:02 INFO  gateway Response status=500 path=/api/resource"
INC-300387,2025-01-02T16:15:00,order-service,qa,WARN,db connection pool exhausted,IN,host-c,"URGENT:  2025-01-02  16:15:00  INFO    order-service  Starting  request  correlationId=INC-300387
2025-01-02  16:15:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-02  16:15:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-02  16:15:02  INFO    gateway  Response  status=500  path=/api/resource      Thanks.    "
INC-300388,2025-01-02T16:20:00,gateway,dev,WARN,cache stampede,EU,host-a,"Please help - 2025-01-02 16:20:00 INFO  gateway Starting request correlationId=INC-300388
2025-01-02 16:20:00 WARN  gateway Cache miss burst caused latency spike
2025-01-02 16:20:02 ERROR gateway Request failed during downstream call
2025-01-02 16:20:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-300389,2025-01-02T16:25:00,order-service,prod,INFO,db connection pool exhausted,MEA,host-c,"URGENT:  2025-01-02  16:25:00  INFO    order-service  Starting  request  correlationId=INC-300389
2025-01-02  16:25:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-02  16:25:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-02  16:25:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-02  16:25:03  INFO    retry-handler  Retrying  attempt=2"
INC-300390,2025-01-02T16:30:00,notification-worker,dev,ERROR,null pointer in notification builder,MEA,host-d,"FYI - 2025-01-02 16:30:00 INFO  notification-worker Starting request correlationId=INC-300390
2025-01-02 16:30:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-02 16:30:02 ERROR notification-worker Request failed during downstream call
2025-01-02 16:30:02 INFO  gateway Response status=500 path=/api/resource"
INC-300391,2025-01-02T16:35:00,gateway,qa,ERROR,cache stampede,US,host-c,"URGENT:  2025-01-02  16:35:00  INFO    gateway  Starting  request  correlationId=INC-300391
2025-01-02  16:35:00  WARN    gateway  Cache  miss  burst  caused  latency  spike
2025-01-02  16:35:02  ERROR  gateway  Request  failed  during  downstream  call
2025-01-02  16:35:02  INFO    gateway  Response  status=500  path=/api/resource      Thanks.    "
INC-300392,2025-01-02T16:40:00,order-service,qa,INFO,db connection pool exhausted,US,host-b,"FYI  -  2025-01-02  16:40:00  INFO    order-service  Starting  request  correlationId=INC-300392
2025-01-02  16:40:00  WARN    order-service  Failed  to  obtain  JDBC  connection
2025-01-02  16:40:02  ERROR  order-service  Request  failed  during  downstream  call
2025-01-02  16:40:02  INFO    gateway  Response  status=500  path=/api/resource
  Sent  from  mobile."
INC-300393,2025-01-02T16:45:00,document-service,qa,INFO,s3 upload failure,APAC,host-a,"Please help - 2025-01-02 16:45:00 INFO  document-service Starting request correlationId=INC-300393
2025-01-02 16:45:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-02 16:45:02 ERROR document-service Request failed during downstream call
2025-01-02 16:45:02 INFO  gateway Response status=500 path=/api/resource"
INC-300394,2025-01-02T16:50:00,document-service,qa,ERROR,s3 upload failure,US,host-d,"Please  help  -  2025-01-02  16:50:00  INFO    document-service  Starting  request  correlationId=INC-300394
2025-01-02  16:50:00  WARN    document-service  Upload  failed  with  403  signature  mismatch
2025-01-02  16:50:02  ERROR  document-service  Request  failed  during  downstream  call
2025-01-02  16:50:02  INFO    gateway  Response  status=500  path=/api/resource"
INC-300395,2025-01-02T16:55:00,document-service,prod,WARN,s3 upload failure,US,host-a,"Hi team,  2025-01-02 16:55:00 INFO  document-service Starting request correlationId=INC-300395
2025-01-02 16:55:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-02 16:55:02 ERROR document-service Request failed during downstream call
2025-01-02 16:55:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 16:55:03 INFO  retry-handler Retrying attempt=2"
INC-300396,2025-01-02T17:00:00,gateway,dev,ERROR,cache stampede,APAC,host-d,"HI TEAM,  2025-01-02 17:00:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-300396
2025-01-02 17:00:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-02 17:00:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-02 17:00:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
 SENT FROM MOBILE."
INC-300397,2025-01-02T17:05:00,pricing-service,prod,WARN,pricing timeout,US,host-b,"2025-01-02 17:05:00 INFO  pricing-service Starting request correlationId=INC-300397
2025-01-02 17:05:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 17:05:02 ERROR pricing-service Request failed during downstream call
2025-01-02 17:05:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 17:05:03 INFO  retry-handler Retrying attempt=2"
INC-300398,2025-01-02T17:10:00,gateway,prod,WARN,cache stampede,EU,host-d,"URGENT: 2025-01-02 17:10:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-300398
2025-01-02 17:10:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-02 17:10:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-02 17:10:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
 SENT FROM MOBILE."
INC-300399,2025-01-02T17:15:00,pricing-service,dev,ERROR,pricing timeout,EU,host-c,"Hi team,  2025-01-02 17:15:00 INFO  pricing-service Starting request correlationId=INC-300399
2025-01-02 17:15:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 17:15:02 ERROR pricing-service Request failed during downstream call
2025-01-02 17:15:02 INFO  gateway Response status=500 path=/api/resource"
INC-300400,2025-01-02T17:20:00,pricing-service,dev,WARN,pricing timeout,IN,host-c,"Hi  team,    2025-01-02  17:20:00  INFO    pricing-service  Starting  request  correlationId=INC-300400
2025-01-02  17:20:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-02  17:20:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-02  17:20:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-02  17:20:03  INFO    retry-handler  Retrying  attempt=2

This  is  affecting  users."
INC-300401,2025-01-02T17:25:00,document-service,qa,WARN,s3 upload failure,EU,host-c,"URGENT: 2025-01-02 17:25:00 INFO  document-service Starting request correlationId=INC-300401
2025-01-02 17:25:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-02 17:25:02 ERROR document-service Request failed during downstream call
2025-01-02 17:25:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 17:25:03 INFO  retry-handler Retrying attempt=2
 Sent from mobile."
INC-300402,2025-01-02T17:30:00,pricing-service,dev,WARN,pricing timeout,US,host-c,"2025-01-02 17:30:00 INFO  pricing-service Starting request correlationId=INC-300402
2025-01-02 17:30:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 17:30:02 ERROR pricing-service Request failed during downstream call
2025-01-02 17:30:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-300403,2025-01-02T17:35:00,pricing-service,qa,ERROR,pricing timeout,EU,host-b,"FYI  -  2025-01-02  17:35:00  INFO    pricing-service  Starting  request  correlationId=INC-300403
2025-01-02  17:35:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-02  17:35:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-02  17:35:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-02  17:35:03  INFO    retry-handler  Retrying  attempt=2      Thanks.    "
INC-300404,2025-01-02T17:40:00,order-service,qa,WARN,db connection pool exhausted,MEA,host-b,"URGENT: 2025-01-02 17:40:00 INFO  order-service Starting request correlationId=INC-300404
2025-01-02 17:40:00 WARN  order-service Failed to obtain JDBC connection
2025-01-02 17:40:02 ERROR order-service Request failed during downstream call
2025-01-02 17:40:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300405,2025-01-02T17:45:00,notification-worker,dev,ERROR,null pointer in notification builder,APAC,host-d,"Please help - 2025-01-02 17:45:00 INFO  notification-worker Starting request correlationId=INC-300405
2025-01-02 17:45:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-02 17:45:02 ERROR notification-worker Request failed during downstream call
2025-01-02 17:45:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300406,2025-01-02T17:50:00,document-service,prod,ERROR,s3 upload failure,US,host-b,"URGENT:  2025-01-02  17:50:00  INFO    document-service  Starting  request  correlationId=INC-300406
2025-01-02  17:50:00  WARN    document-service  Upload  failed  with  403  signature  mismatch
2025-01-02  17:50:02  ERROR  document-service  Request  failed  during  downstream  call
2025-01-02  17:50:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
INC-300407,2025-01-02T17:55:00,order-service,dev,ERROR,db connection pool exhausted,APAC,host-a,"2025-01-02 17:55:00 INFO  order-service Starting request correlationId=INC-300407
2025-01-02 17:55:00 WARN  order-service Failed to obtain JDBC connection
2025-01-02 17:55:02 ERROR order-service Request failed during downstream call
2025-01-02 17:55:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-300408,2025-01-02T18:00:00,document-service,dev,ERROR,s3 upload failure,EU,host-c,"URGENT: 2025-01-02 18:00:00 INFO  document-service Starting request correlationId=INC-300408
2025-01-02 18:00:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-02 18:00:02 ERROR document-service Request failed during downstream call
2025-01-02 18:00:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300409,2025-01-02T18:05:00,pricing-service,prod,ERROR,pricing timeout,MEA,host-c,"FYI - 2025-01-02 18:05:00 INFO  pricing-service Starting request correlationId=INC-300409
2025-01-02 18:05:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 18:05:02 ERROR pricing-service Request failed during downstream call
2025-01-02 18:05:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300410,2025-01-02T18:10:00,order-service,dev,ERROR,db connection pool exhausted,MEA,host-d,"Hi team,  2025-01-02 18:10:00 INFO  order-service Starting request correlationId=INC-300410
2025-01-02 18:10:00 WARN  order-service Failed to obtain JDBC connection
2025-01-02 18:10:02 ERROR order-service Request failed during downstream call
2025-01-02 18:10:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-300411,2025-01-02T18:15:00,pricing-service,dev,ERROR,pricing timeout,MEA,host-c,"Hi team,  2025-01-02 18:15:00 INFO  pricing-service Starting request correlationId=INC-300411
2025-01-02 18:15:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 18:15:02 ERROR pricing-service Request failed during downstream call
2025-01-02 18:15:02 INFO  gateway Response status=500 path=/api/resource"
INC-300412,2025-01-02T18:20:00,pricing-service,dev,WARN,pricing timeout,EU,host-c,"2025-01-02 18:20:00 INFO  pricing-service Starting request correlationId=INC-300412
2025-01-02 18:20:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-02 18:20:02 ERROR pricing-service Request failed during downstream call
2025-01-02 18:20:02 INFO  gateway Response status=500 path=/api/resource
2025-01-02 18:20:03 INFO  retry-handler Retrying attempt=2
 Sent from mobile."
INC-300413,2025-01-02T18:25:00,notification-worker,prod,WARN,null pointer in notification builder,APAC,host-c,"2025-01-02  18:25:00  INFO    notification-worker  Starting  request  correlationId=INC-300413
2025-01-02  18:25:00  WARN    notification-worker  NullPointerException  at  NotificationComposer
2025-01-02  18:25:02  ERROR  notification-worker  Request  failed  during  downstream  call
2025-01-02  18:25:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
INC-300414,2025-01-02T18:30:00,order-service,prod,WARN,db connection pool exhausted,APAC,host-a,"Hi team,  2025-01-02 18:30:00 INFO  order-service Starting request correlationId=INC-300414
2025-01-02 18:30:00 WARN  order-service Failed to obtain JDBC connection
2025-01-02 18:30:02 ERROR order-service Request failed during downstream call
2025-01-02 18:30:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-300415,2025-01-02T18:35:00,document-service,dev,INFO,s3 upload failure,APAC,host-d,"FYI - 2025-01-02 18:35:00 INFO  document-service Starting request correlationId=INC-300415
2025-01-02 18:35:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-02 18:35:02 ERROR document-service Request failed during downstream call
2025-01-02 18:35:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-300416,2025-01-02T18:40:00,pricing-service,qa,ERROR,pricing timeout,EU,host-a,"FYI  -  2025-01-02  18:40:00  INFO    pricing-service  Starting  request  correlationId=INC-300416
2025-01-02  18:40:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-02  18:40:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-02  18:40:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
